,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,log_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
1811,threshold_strategy,fixed_cramersv_frequency,"[29, 62, 98, 129, 163, 200, 212, 221, 233, 267, 304, 330]","[25, 58, 92, 125, 160, 194, 229, 262, 297, 330]",0.9,6.18,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,2000,Fixed,True,200,3,14
1812,time_series_strategy,cpd_frequency_delta3,"[20, 44, 54, 59, 89, 102, 110, 135, 142, 153, 165, 170, 177, 183]","[15, 34, 53, 71, 90, 109, 127, 146, 165, 183]",0.55,5.08,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,True,500,3,8
1813,time_series_strategy,cpd_prob_freq_delta3,"[84, 102, 127, 135, 142, 152, 165, 172, 177, 183]","[15, 34, 53, 71, 90, 109, 127, 146, 165, 183]",0.56,5.56,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,True,500,3,8
1814,time_series_strategy,cpd_cramersv_frequency,[183],"[15, 34, 53, 71, 90, 109, 127, 146, 165, 183]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,True,500,3,8
1815,threshold_strategy,gtest_frequency3,[183],"[15, 34, 53, 71, 90, 109, 127, 146, 165, 183]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,True,500,3,8
1816,threshold_strategy,fixed_frequency_delta_percentage3,[183],"[15, 34, 53, 71, 90, 109, 127, 146, 165, 183]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,True,500,3,8
1817,threshold_strategy,fixed_cramersv_frequency,[183],"[15, 34, 53, 71, 90, 109, 127, 146, 165, 183]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,2000,Sliding,True,500,3,8
1818,time_series_strategy,cpd_frequency_delta3,"[20, 25, 83, 96, 108, 115, 131, 136]","[10, 24, 38, 52, 66, 80, 94, 108, 122, 136]",0.5,3.71,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,True,500,3,8
1819,time_series_strategy,cpd_prob_freq_delta3,"[83, 100, 121, 131, 136]","[10, 24, 38, 52, 66, 80, 94, 108, 122, 136]",0.46,4.75,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,True,500,3,8
1820,time_series_strategy,cpd_cramersv_frequency,[136],"[10, 24, 38, 52, 66, 80, 94, 108, 122, 136]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,True,500,3,8
1821,threshold_strategy,gtest_frequency3,[136],"[10, 24, 38, 52, 66, 80, 94, 108, 122, 136]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,True,500,3,8
1822,threshold_strategy,fixed_frequency_delta_percentage3,[136],"[10, 24, 38, 52, 66, 80, 94, 108, 122, 136]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,True,500,3,8
1823,threshold_strategy,fixed_cramersv_frequency,[136],"[10, 24, 38, 52, 66, 80, 94, 108, 122, 136]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,2000,Sliding,True,500,3,8
1824,time_series_strategy,cpd_frequency_delta3,"[54, 60, 73, 78, 91, 97, 109, 117, 130, 135, 143, 149, 154, 186]","[15, 34, 53, 72, 91, 110, 129, 148, 167, 186]",0.55,3.69,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,True,500,3,8
1825,time_series_strategy,cpd_prob_freq_delta3,"[91, 97, 111, 117, 129, 135, 186]","[15, 34, 53, 72, 91, 110, 129, 148, 167, 186]",0.4,3.33,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,True,500,3,8
1826,time_series_strategy,cpd_cramersv_frequency,[186],"[15, 34, 53, 72, 91, 110, 129, 148, 167, 186]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,True,500,3,8
1827,threshold_strategy,gtest_frequency3,[186],"[15, 34, 53, 72, 91, 110, 129, 148, 167, 186]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,True,500,3,8
1828,threshold_strategy,fixed_frequency_delta_percentage3,[186],"[15, 34, 53, 72, 91, 110, 129, 148, 167, 186]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,True,500,3,8
1829,threshold_strategy,fixed_cramersv_frequency,[186],"[15, 34, 53, 72, 91, 110, 129, 148, 167, 186]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,2000,Sliding,True,500,3,8
1830,time_series_strategy,cpd_frequency_delta3,"[40, 45, 54, 59, 68, 73, 79, 102, 111, 116, 125, 130, 138]","[10, 25, 38, 53, 67, 81, 95, 110, 124, 138]",0.67,3.83,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,True,500,3,8
1831,time_series_strategy,cpd_prob_freq_delta3,[138],"[10, 25, 38, 53, 67, 81, 95, 110, 124, 138]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,True,500,3,8
1832,time_series_strategy,cpd_cramersv_frequency,[138],"[10, 25, 38, 53, 67, 81, 95, 110, 124, 138]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,True,500,3,8
1833,threshold_strategy,gtest_frequency3,[138],"[10, 25, 38, 53, 67, 81, 95, 110, 124, 138]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,True,500,3,8
1834,threshold_strategy,fixed_frequency_delta_percentage3,[138],"[10, 25, 38, 53, 67, 81, 95, 110, 124, 138]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,True,500,3,8
1835,threshold_strategy,fixed_cramersv_frequency,[138],"[10, 25, 38, 53, 67, 81, 95, 110, 124, 138]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,2000,Sliding,True,500,3,8
1836,time_series_strategy,cpd_frequency_delta3,"[17, 22, 41, 55, 60, 74, 81, 94, 119, 153, 159, 170, 191]","[15, 35, 54, 74, 93, 113, 132, 153, 171, 191]",0.76,3.58,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,True,500,3,8
1837,time_series_strategy,cpd_prob_freq_delta3,[191],"[15, 35, 54, 74, 93, 113, 132, 153, 171, 191]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,True,500,3,8
1838,time_series_strategy,cpd_cramersv_frequency,[191],"[15, 35, 54, 74, 93, 113, 132, 153, 171, 191]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,True,500,3,8
1839,threshold_strategy,gtest_frequency3,[191],"[15, 35, 54, 74, 93, 113, 132, 153, 171, 191]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,True,500,3,8
1840,threshold_strategy,fixed_frequency_delta_percentage3,[191],"[15, 35, 54, 74, 93, 113, 132, 153, 171, 191]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,True,500,3,8
1841,threshold_strategy,fixed_cramersv_frequency,[191],"[15, 35, 54, 74, 93, 113, 132, 153, 171, 191]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,2000,Sliding,True,500,3,8
1842,time_series_strategy,cpd_frequency_delta3,"[11, 24, 62, 69, 143]","[10, 25, 39, 55, 69, 84, 98, 114, 128, 143]",0.62,2.25,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,True,500,3,8
1843,time_series_strategy,cpd_prob_freq_delta3,[143],"[10, 25, 39, 55, 69, 84, 98, 114, 128, 143]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,True,500,3,8
1844,time_series_strategy,cpd_cramersv_frequency,[143],"[10, 25, 39, 55, 69, 84, 98, 114, 128, 143]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,True,500,3,8
1845,threshold_strategy,gtest_frequency3,[143],"[10, 25, 39, 55, 69, 84, 98, 114, 128, 143]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,True,500,3,8
1846,threshold_strategy,fixed_frequency_delta_percentage3,[143],"[10, 25, 39, 55, 69, 84, 98, 114, 128, 143]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,True,500,3,8
1847,threshold_strategy,fixed_cramersv_frequency,[143],"[10, 25, 39, 55, 69, 84, 98, 114, 128, 143]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,2000,Sliding,True,500,3,8
1848,time_series_strategy,cpd_frequency_delta3,"[21, 58, 77, 114, 133, 171, 189, 275]","[20, 52, 76, 108, 131, 164, 188, 220, 244, 275]",0.88,3.43,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,True,500,3,8
1849,time_series_strategy,cpd_prob_freq_delta3,"[21, 59, 76, 114, 132, 172, 188, 275]","[20, 52, 76, 108, 131, 164, 188, 220, 244, 275]",0.75,3.29,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,True,500,3,8
1850,time_series_strategy,cpd_cramersv_frequency,[275],"[20, 52, 76, 108, 131, 164, 188, 220, 244, 275]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,True,500,3,8
1851,threshold_strategy,gtest_frequency3,[275],"[20, 52, 76, 108, 131, 164, 188, 220, 244, 275]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,True,500,3,8
1852,threshold_strategy,fixed_frequency_delta_percentage3,"[21, 33, 53, 56, 77, 81, 165, 169, 188, 192, 275]","[20, 52, 76, 108, 131, 164, 188, 220, 244, 275]",0.53,3.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,True,500,3,8
1853,threshold_strategy,fixed_cramersv_frequency,[275],"[20, 52, 76, 108, 131, 164, 188, 220, 244, 275]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp10k.mxml,lp,10000,Fixed,2000,Sliding,True,500,3,8
1854,time_series_strategy,cpd_frequency_delta3,"[15, 44, 57, 87, 98, 128, 139, 169, 181, 205]","[14, 38, 56, 80, 97, 121, 139, 162, 180, 205]",1.0,3.44,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp7.5k.mxml,lp,7500,Fixed,2000,Sliding,True,500,3,8
1855,time_series_strategy,cpd_prob_freq_delta3,[205],"[14, 38, 56, 80, 97, 121, 139, 162, 180, 205]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp7.5k.mxml,lp,7500,Fixed,2000,Sliding,True,500,3,8
1856,time_series_strategy,cpd_cramersv_frequency,[205],"[14, 38, 56, 80, 97, 121, 139, 162, 180, 205]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp7.5k.mxml,lp,7500,Fixed,2000,Sliding,True,500,3,8
1857,threshold_strategy,gtest_frequency3,[205],"[14, 38, 56, 80, 97, 121, 139, 162, 180, 205]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp7.5k.mxml,lp,7500,Fixed,2000,Sliding,True,500,3,8
1858,threshold_strategy,fixed_frequency_delta_percentage3,"[15, 35, 38, 42, 56, 63, 78, 84, 107, 110, 119, 126, 140, 143, 163, 167, 181, 185, 205]","[14, 38, 56, 80, 97, 121, 139, 162, 180, 205]",0.59,3.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp7.5k.mxml,lp,7500,Fixed,2000,Sliding,True,500,3,8
1859,threshold_strategy,fixed_cramersv_frequency,[205],"[14, 38, 56, 80, 97, 121, 139, 162, 180, 205]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\lp\lp7.5k.mxml,lp,7500,Fixed,2000,Sliding,True,500,3,8
1860,time_series_strategy,cpd_frequency_delta3,"[118, 124, 136, 164, 176, 182, 197]","[15, 36, 55, 77, 96, 117, 136, 157, 176, 197]",0.53,3.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR10k.MXML,OIR,10000,Fixed,2000,Sliding,True,500,3,8
1861,time_series_strategy,cpd_prob_freq_delta3,[197],"[15, 36, 55, 77, 96, 117, 136, 157, 176, 197]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR10k.MXML,OIR,10000,Fixed,2000,Sliding,True,500,3,8
1862,time_series_strategy,cpd_cramersv_frequency,[197],"[15, 36, 55, 77, 96, 117, 136, 157, 176, 197]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR10k.MXML,OIR,10000,Fixed,2000,Sliding,True,500,3,8
1863,threshold_strategy,gtest_frequency3,"[16, 20, 37, 41, 56, 60, 77, 82, 96, 100, 118, 122, 136, 140, 157, 161, 176, 180, 197]","[15, 36, 55, 77, 96, 117, 136, 157, 176, 197]",0.67,2.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR10k.MXML,OIR,10000,Fixed,2000,Sliding,True,500,3,8
1864,threshold_strategy,fixed_frequency_delta_percentage3,"[16, 20, 37, 41, 56, 60, 77, 82, 96, 100, 118, 122, 136, 140, 157, 162, 176, 180, 197]","[15, 36, 55, 77, 96, 117, 136, 157, 176, 197]",0.67,2.56,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR10k.MXML,OIR,10000,Fixed,2000,Sliding,True,500,3,8
1865,threshold_strategy,fixed_cramersv_frequency,"[16, 20, 37, 41, 56, 60, 77, 82, 96, 100, 118, 122, 136, 140, 157, 162, 176, 180, 197]","[15, 36, 55, 77, 96, 117, 136, 157, 176, 197]",0.67,2.56,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR10k.MXML,OIR,10000,Fixed,2000,Sliding,True,500,3,8
1866,time_series_strategy,cpd_frequency_delta3,[147],"[10, 26, 40, 56, 71, 87, 101, 117, 131, 147]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR7.5k.MXML,OIR,7500,Fixed,2000,Sliding,True,500,3,8
1867,time_series_strategy,cpd_prob_freq_delta3,[147],"[10, 26, 40, 56, 71, 87, 101, 117, 131, 147]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR7.5k.MXML,OIR,7500,Fixed,2000,Sliding,True,500,3,8
1868,time_series_strategy,cpd_cramersv_frequency,[147],"[10, 26, 40, 56, 71, 87, 101, 117, 131, 147]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR7.5k.MXML,OIR,7500,Fixed,2000,Sliding,True,500,3,8
1869,threshold_strategy,gtest_frequency3,"[11, 15, 27, 31, 41, 45, 57, 61, 71, 75, 87, 91, 101, 105, 118, 122, 132, 136, 147]","[10, 26, 40, 56, 71, 87, 101, 117, 131, 147]",0.67,2.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR7.5k.MXML,OIR,7500,Fixed,2000,Sliding,True,500,3,8
1870,threshold_strategy,fixed_frequency_delta_percentage3,"[11, 15, 27, 31, 41, 45, 57, 61, 71, 75, 87, 91, 101, 108, 118, 122, 132, 136, 147]","[10, 26, 40, 56, 71, 87, 101, 117, 131, 147]",0.67,2.83,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR7.5k.MXML,OIR,7500,Fixed,2000,Sliding,True,500,3,8
1871,threshold_strategy,fixed_cramersv_frequency,"[11, 15, 27, 31, 41, 45, 57, 61, 71, 75, 87, 91, 101, 106, 118, 122, 132, 136, 147]","[10, 26, 40, 56, 71, 87, 101, 117, 131, 147]",0.67,2.72,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\OIR\OIR7.5k.MXML,OIR,7500,Fixed,2000,Sliding,True,500,3,8
1872,time_series_strategy,cpd_frequency_delta3,"[45, 88, 137, 180, 229, 276, 322, 370, 416, 457]","[37, 84, 130, 177, 224, 270, 316, 363, 410, 457]",1.0,5.78,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Fixed,True,200,3,14
1873,time_series_strategy,cpd_prob_freq_delta3,"[46, 88, 138, 180, 231, 274, 323, 368, 418, 457]","[37, 84, 130, 177, 224, 270, 316, 363, 410, 457]",1.0,6.11,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Fixed,True,200,3,14
1874,time_series_strategy,cpd_cramersv_frequency,"[45, 89, 137, 180, 230, 275, 322, 369, 417, 457]","[37, 84, 130, 177, 224, 270, 316, 363, 410, 457]",1.0,5.89,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Fixed,True,200,3,14
1875,threshold_strategy,gtest_frequency3,"[41, 90, 135, 180, 227, 275, 321, 370, 414, 457]","[37, 84, 130, 177, 224, 270, 316, 363, 410, 457]",1.0,4.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Fixed,True,200,3,14
1876,threshold_strategy,fixed_frequency_delta_percentage3,"[33, 93, 129, 186, 223, 295, 316, 371, 413, 457]","[37, 84, 130, 177, 224, 270, 316, 363, 410, 457]",0.89,6.22,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Fixed,True,200,3,14
1877,threshold_strategy,fixed_cramersv_frequency,"[40, 90, 135, 180, 227, 276, 320, 370, 414, 457]","[37, 84, 130, 177, 224, 270, 316, 363, 410, 457]",1.0,4.56,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,2000,Fixed,True,200,3,14
1878,time_series_strategy,cpd_frequency_delta3,[196],"[15, 36, 55, 77, 95, 117, 135, 156, 175, 196]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI10k.MXML,ORI,10000,Fixed,2000,Sliding,True,500,3,8
1879,time_series_strategy,cpd_prob_freq_delta3,[196],"[15, 36, 55, 77, 95, 117, 135, 156, 175, 196]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI10k.MXML,ORI,10000,Fixed,2000,Sliding,True,500,3,8
1880,time_series_strategy,cpd_cramersv_frequency,[196],"[15, 36, 55, 77, 95, 117, 135, 156, 175, 196]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI10k.MXML,ORI,10000,Fixed,2000,Sliding,True,500,3,8
1881,threshold_strategy,gtest_frequency3,[196],"[15, 36, 55, 77, 95, 117, 135, 156, 175, 196]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI10k.MXML,ORI,10000,Fixed,2000,Sliding,True,500,3,8
1882,threshold_strategy,fixed_frequency_delta_percentage3,"[56, 59, 117, 120, 196]","[15, 36, 55, 77, 95, 117, 135, 156, 175, 196]",0.31,2.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI10k.MXML,ORI,10000,Fixed,2000,Sliding,True,500,3,8
1883,threshold_strategy,fixed_cramersv_frequency,[196],"[15, 36, 55, 77, 95, 117, 135, 156, 175, 196]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI10k.MXML,ORI,10000,Fixed,2000,Sliding,True,500,3,8
1884,time_series_strategy,cpd_frequency_delta3,[146],"[10, 26, 40, 56, 70, 86, 100, 116, 130, 146]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Sliding,True,500,3,8
1885,time_series_strategy,cpd_prob_freq_delta3,[146],"[10, 26, 40, 56, 70, 86, 100, 116, 130, 146]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Sliding,True,500,3,8
1886,time_series_strategy,cpd_cramersv_frequency,[146],"[10, 26, 40, 56, 70, 86, 100, 116, 130, 146]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Sliding,True,500,3,8
1887,threshold_strategy,gtest_frequency3,[146],"[10, 26, 40, 56, 70, 86, 100, 116, 130, 146]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Sliding,True,500,3,8
1888,threshold_strategy,fixed_frequency_delta_percentage3,[146],"[10, 26, 40, 56, 70, 86, 100, 116, 130, 146]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Sliding,True,500,3,8
1889,threshold_strategy,fixed_cramersv_frequency,[146],"[10, 26, 40, 56, 70, 86, 100, 116, 130, 146]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\ORI\ORI7.5k.MXML,ORI,7500,Fixed,2000,Sliding,True,500,3,8
1890,time_series_strategy,cpd_frequency_delta3,[184],"[15, 34, 52, 71, 90, 109, 127, 146, 165, 184]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Sliding,True,500,3,8
1891,time_series_strategy,cpd_prob_freq_delta3,[184],"[15, 34, 52, 71, 90, 109, 127, 146, 165, 184]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Sliding,True,500,3,8
1892,time_series_strategy,cpd_cramersv_frequency,[184],"[15, 34, 52, 71, 90, 109, 127, 146, 165, 184]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Sliding,True,500,3,8
1893,threshold_strategy,gtest_frequency3,[184],"[15, 34, 52, 71, 90, 109, 127, 146, 165, 184]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Sliding,True,500,3,8
1894,threshold_strategy,fixed_frequency_delta_percentage3,"[34, 38, 72, 75, 148, 151, 184]","[15, 34, 52, 71, 90, 109, 127, 146, 165, 184]",0.4,2.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Sliding,True,500,3,8
1895,threshold_strategy,fixed_cramersv_frequency,[184],"[15, 34, 52, 71, 90, 109, 127, 146, 165, 184]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl10k.mxml,pl,10000,Fixed,2000,Sliding,True,500,3,8
1896,time_series_strategy,cpd_frequency_delta3,[137],"[10, 25, 38, 52, 66, 80, 95, 109, 123, 137]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Sliding,True,500,3,8
1897,time_series_strategy,cpd_prob_freq_delta3,[137],"[10, 25, 38, 52, 66, 80, 95, 109, 123, 137]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Sliding,True,500,3,8
1898,time_series_strategy,cpd_cramersv_frequency,"[25, 30, 53, 58, 81, 87, 95, 101, 109, 114, 137]","[10, 25, 38, 52, 66, 80, 95, 109, 123, 137]",0.53,3.1,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Sliding,True,500,3,8
1899,threshold_strategy,gtest_frequency3,[137],"[10, 25, 38, 52, 66, 80, 95, 109, 123, 137]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Sliding,True,500,3,8
1900,threshold_strategy,fixed_frequency_delta_percentage3,"[54, 57, 95, 98, 110, 113, 137]","[10, 25, 38, 52, 66, 80, 95, 109, 123, 137]",0.4,2.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\pl\pl7.5k.mxml,pl,7500,Fixed,2000,Sliding,True,500,3,8
